dataset_name,image_id,filename,source_path,patient_id,study_id,series_id,modality,slice_index,image_width,image_height,mode,channels,spacing,slice_thickness,scanner,windowing,preprocessing_status,label,label_kind,split,sha256,notes
ldctiqa,0522,0522.png,data/raw/ldctiqa/LDCTiqa_png/0522.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,fb0c2df5aecea02a047d34cb0acd01a1f3321bbc732c23ba92d812deb55348b1,RGB with three identical channels (grayscale replicated)
ldctiqa,0523,0523.png,data/raw/ldctiqa/LDCTiqa_png/0523.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.4,subjective_mos_0_4,,953aec88c2ed348ff653306bf53c67c249c9ed3921f69bf9b7192faa5f520928,RGB with three identical channels (grayscale replicated)
ldctiqa,0524,0524.png,data/raw/ldctiqa/LDCTiqa_png/0524.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.0,subjective_mos_0_4,,5a5161b1a80d5866cf883112b800d56187f45b029b3d73e9e2f1c374787ce946,RGB with three identical channels (grayscale replicated)
ldctiqa,0525,0525.png,data/raw/ldctiqa/LDCTiqa_png/0525.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,124db9edaf4d1d589ee39708129baed12a11584e774a0e6c609874dc2a4b632e,RGB with three identical channels (grayscale replicated)
ldctiqa,0526,0526.png,data/raw/ldctiqa/LDCTiqa_png/0526.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,d0c4c01d6cf9caaad733d45ef7330e2f30ad9452298da8f1e2c27456d8816731,RGB with three identical channels (grayscale replicated)
ldctiqa,0527,0527.png,data/raw/ldctiqa/LDCTiqa_png/0527.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,d92f9e588d28c7d5bc189451ee2912b2f399a0ad62bb97aa11674af5f07149d7,RGB with three identical channels (grayscale replicated)
ldctiqa,0528,0528.png,data/raw/ldctiqa/LDCTiqa_png/0528.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,2b599150c1bd225ed645e9234139c953129021e29b0a0a688dd0473ddb507ab9,RGB with three identical channels (grayscale replicated)
ldctiqa,0529,0529.png,data/raw/ldctiqa/LDCTiqa_png/0529.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,ff20dad6828681c9726358ed952a959413800b8b9e4b92023bda5aa1dffc3532,RGB with three identical channels (grayscale replicated)
ldctiqa,0530,0530.png,data/raw/ldctiqa/LDCTiqa_png/0530.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,2d063fea0ba5be6b5fb86b98356449605642598c51048421383ca6638bd37cb6,RGB with three identical channels (grayscale replicated)
ldctiqa,0531,0531.png,data/raw/ldctiqa/LDCTiqa_png/0531.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,bc6801f9502c939e6c96ea3e16ba87528fbb818dfc287356c5f3d99c88a7228e,RGB with three identical channels (grayscale replicated)
ldctiqa,0532,0532.png,data/raw/ldctiqa/LDCTiqa_png/0532.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,7cc106ef72e3aebe98ad6ad8a0a627b8dc8c967422ce4b341042f9a76720fd30,RGB with three identical channels (grayscale replicated)
ldctiqa,0533,0533.png,data/raw/ldctiqa/LDCTiqa_png/0533.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,246c3ade6d8902bc191fe1f8d9beee0e03451b11e4195e5f56e6c9ccd07a1e5e,RGB with three identical channels (grayscale replicated)
ldctiqa,0534,0534.png,data/raw/ldctiqa/LDCTiqa_png/0534.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,7f005123a3604dd76a64818bad2aa2b11497909297c9cfd70dfef1966ae03508,RGB with three identical channels (grayscale replicated)
ldctiqa,0535,0535.png,data/raw/ldctiqa/LDCTiqa_png/0535.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,fe3284d05ee2b0023ee276bf4f944cc4330ee048aeec294d802881f899219b8f,RGB with three identical channels (grayscale replicated)
ldctiqa,0536,0536.png,data/raw/ldctiqa/LDCTiqa_png/0536.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,1ab4d0b25910d5004115da4bf582531ba474a004d65f8b78d2896b54ef1f4762,RGB with three identical channels (grayscale replicated)
ldctiqa,0537,0537.png,data/raw/ldctiqa/LDCTiqa_png/0537.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,321fe4574275a44bd6667d7c93d49a39aad01243c64ff405e519f253f07e6207,RGB with three identical channels (grayscale replicated)
ldctiqa,0538,0538.png,data/raw/ldctiqa/LDCTiqa_png/0538.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,b8b736c0a852ce462246b55c4baaa970d6d0299e1b8379dc79218c0c6a2cc8a8,RGB with three identical channels (grayscale replicated)
ldctiqa,0539,0539.png,data/raw/ldctiqa/LDCTiqa_png/0539.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,4a747f149403c87b1bde325a970843f198e1d3f23e2f0125d7ca986b2441a11a,RGB with three identical channels (grayscale replicated)
ldctiqa,0540,0540.png,data/raw/ldctiqa/LDCTiqa_png/0540.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,b62728362cade874b0ba034809f640dcf64e7847d952e4d1074df6d6b4eef253,RGB with three identical channels (grayscale replicated)
ldctiqa,0541,0541.png,data/raw/ldctiqa/LDCTiqa_png/0541.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,fd00981ee9195bb23539c460b2bef66c27773c541b42f412648cbb9b5b221916,RGB with three identical channels (grayscale replicated)
ldctiqa,0542,0542.png,data/raw/ldctiqa/LDCTiqa_png/0542.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,07faf07435d98ab0fc10b21b2da1d1dabac7d5eb442de82c10d1cb44fa6a0166,RGB with three identical channels (grayscale replicated)
ldctiqa,0543,0543.png,data/raw/ldctiqa/LDCTiqa_png/0543.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,1dea962135626b9e392709bb75f317b490fbb606bb91b9e9a8737645abec6007,RGB with three identical channels (grayscale replicated)
ldctiqa,0544,0544.png,data/raw/ldctiqa/LDCTiqa_png/0544.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,3e2bcc840bc0a1791b890c49efe65e799e09ecd4412e9fd849008065822436f6,RGB with three identical channels (grayscale replicated)
ldctiqa,0545,0545.png,data/raw/ldctiqa/LDCTiqa_png/0545.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,319c49009a9584c01e58c78f4452624540003ed41072d391e1c753e6a76aa60b,RGB with three identical channels (grayscale replicated)
ldctiqa,0546,0546.png,data/raw/ldctiqa/LDCTiqa_png/0546.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,2a6d99a37a4f4257630a4142c152164f6a0ac30b72fd9252d710afa39b04da7e,RGB with three identical channels (grayscale replicated)
ldctiqa,0547,0547.png,data/raw/ldctiqa/LDCTiqa_png/0547.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,ff61a82124af657dcddf0a57f3f6f8b0ac22a46df641c9d9a99f882a62ed8c9e,RGB with three identical channels (grayscale replicated)
ldctiqa,0548,0548.png,data/raw/ldctiqa/LDCTiqa_png/0548.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,a43d5584c1ab760f33baf0f2393c43e15df5d614d607cc1e27f3c727b258382c,RGB with three identical channels (grayscale replicated)
ldctiqa,0549,0549.png,data/raw/ldctiqa/LDCTiqa_png/0549.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,636f1ac0964f6b87efbb03a3042ace38840c4d74b7b4d24fe89f83fe5a37abe2,RGB with three identical channels (grayscale replicated)
ldctiqa,0550,0550.png,data/raw/ldctiqa/LDCTiqa_png/0550.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,c48da078f17281b9c8690febea1dbc67d539b7b6e7907ac0f62bbdebd2cca4cb,RGB with three identical channels (grayscale replicated)
ldctiqa,0551,0551.png,data/raw/ldctiqa/LDCTiqa_png/0551.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,acc4437303476ef7636b2d363ef03197e8ec18185aa9faf89e23caba90808bf4,RGB with three identical channels (grayscale replicated)
ldctiqa,0552,0552.png,data/raw/ldctiqa/LDCTiqa_png/0552.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,3a3e2a8f2a997ea64e7a8974223e6649a10ad8e4059b4c089c3749e5aa5c395b,RGB with three identical channels (grayscale replicated)
ldctiqa,0553,0553.png,data/raw/ldctiqa/LDCTiqa_png/0553.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,1ca2ef371918304a9da16b35361a74f16831d1358f9301d59cee69fb5b69a977,RGB with three identical channels (grayscale replicated)
ldctiqa,0554,0554.png,data/raw/ldctiqa/LDCTiqa_png/0554.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.2,subjective_mos_0_4,,5c7d0eb59725f69e221d28a6bce3d475ba9fa92338d7f68f1978b2b7f4c06344,RGB with three identical channels (grayscale replicated)
ldctiqa,0555,0555.png,data/raw/ldctiqa/LDCTiqa_png/0555.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,6d703e49b26874e77614eb2918fec07ab868f1eba18769ef1bf69922fe3bfb84,RGB with three identical channels (grayscale replicated)
ldctiqa,0556,0556.png,data/raw/ldctiqa/LDCTiqa_png/0556.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,b9a53040a90819a3bafb7fdb2f9b928a5fd155d91b0bd79b866b5ddc56ae3d6d,RGB with three identical channels (grayscale replicated)
ldctiqa,0557,0557.png,data/raw/ldctiqa/LDCTiqa_png/0557.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,3298af4e2583986744252b557aaddf060df72f92881efc0a516c7c32618e2800,RGB with three identical channels (grayscale replicated)
ldctiqa,0558,0558.png,data/raw/ldctiqa/LDCTiqa_png/0558.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,9bb927bda80f43585a9c05ff65368d7931587d3c2adb4f7a1b61c2f8cb8c5ea7,RGB with three identical channels (grayscale replicated)
ldctiqa,0559,0559.png,data/raw/ldctiqa/LDCTiqa_png/0559.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,0c1b4e7e6d191132d27c82f121d02ff5580a7ceb2965eba594397e2f31f8ae2e,RGB with three identical channels (grayscale replicated)
ldctiqa,0560,0560.png,data/raw/ldctiqa/LDCTiqa_png/0560.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,f72b961686799d975fa6b3ca8725b4cc68399484d1bd192cbff141a4acec9761,RGB with three identical channels (grayscale replicated)
ldctiqa,0561,0561.png,data/raw/ldctiqa/LDCTiqa_png/0561.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.2,subjective_mos_0_4,,fcca60ca6506351cf277016536a5037c941078d0ba40df618ce69005089f74b2,RGB with three identical channels (grayscale replicated)
ldctiqa,0562,0562.png,data/raw/ldctiqa/LDCTiqa_png/0562.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,5760f8302d05cd9081868039da6c293c28717feaa41366fcb56d2f52ab09975f,RGB with three identical channels (grayscale replicated)
ldctiqa,0563,0563.png,data/raw/ldctiqa/LDCTiqa_png/0563.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.6,subjective_mos_0_4,,f0a4187b0551e17818e64068bde8b096f9f2de7700dc8bac16e4d0bcde24e7a8,RGB with three identical channels (grayscale replicated)
ldctiqa,0564,0564.png,data/raw/ldctiqa/LDCTiqa_png/0564.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,471d2102e97b6115a7deeda20f4c7f064223a6fcd8cd1006662cdf6a6aeace68,RGB with three identical channels (grayscale replicated)
ldctiqa,0565,0565.png,data/raw/ldctiqa/LDCTiqa_png/0565.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.2,subjective_mos_0_4,,9cbdc4e49d31659abb3f64704f9f0136a17d8e74f4c5789af36d27e729d102b4,RGB with three identical channels (grayscale replicated)
ldctiqa,0566,0566.png,data/raw/ldctiqa/LDCTiqa_png/0566.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,613aab93539d0cc473cbc53687f1632d51ab7a5df93a41b3fd59434f69ad17f4,RGB with three identical channels (grayscale replicated)
ldctiqa,0567,0567.png,data/raw/ldctiqa/LDCTiqa_png/0567.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,d394d3c009519b74bc5226ff76176a69c83a3ec5a4c4dc9f3f2d8e1c064c8f3c,RGB with three identical channels (grayscale replicated)
ldctiqa,0568,0568.png,data/raw/ldctiqa/LDCTiqa_png/0568.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,8731dffa7a3696fb70b770135e634b0d773b05325903dd5a1bd45c3345ee999d,RGB with three identical channels (grayscale replicated)
ldctiqa,0569,0569.png,data/raw/ldctiqa/LDCTiqa_png/0569.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,ef274f2d7a1d0f69fe8a83b6fee456fe55627974f1c02240791c7dfe84bbac47,RGB with three identical channels (grayscale replicated)
ldctiqa,0570,0570.png,data/raw/ldctiqa/LDCTiqa_png/0570.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,537ef91bf8af522944b82d9fbd88cf9e945d698f7e37e63f38dac61ea2c87aaa,RGB with three identical channels (grayscale replicated)
ldctiqa,0571,0571.png,data/raw/ldctiqa/LDCTiqa_png/0571.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,f7b5658b9352bf331f647b9493af0f1d6e0f53bc9e49cb070c757f111f4e4088,RGB with three identical channels (grayscale replicated)
ldctiqa,0572,0572.png,data/raw/ldctiqa/LDCTiqa_png/0572.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,f95cd84f53d356d44b8270f16d7e62ec052b72c639a34f533c7ce528e4ee9b3e,RGB with three identical channels (grayscale replicated)
ldctiqa,0573,0573.png,data/raw/ldctiqa/LDCTiqa_png/0573.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,77dead2b5c4e827e780502cacdf6283c1174003158778a3dcb46705bee57e3e8,RGB with three identical channels (grayscale replicated)
ldctiqa,0574,0574.png,data/raw/ldctiqa/LDCTiqa_png/0574.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,9d8100a5e7eecfdda582b1de9be958b46b58c1b89c17d73d5194c6bea267c29d,RGB with three identical channels (grayscale replicated)
ldctiqa,0575,0575.png,data/raw/ldctiqa/LDCTiqa_png/0575.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,e5434f0684d0e402b6b9bbe0601a16927b3296e45833a9b754dc3e99577abb47,RGB with three identical channels (grayscale replicated)
ldctiqa,0576,0576.png,data/raw/ldctiqa/LDCTiqa_png/0576.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,b0cd111b2a39acc70e76eb169e58549fc8b5ed1dc3feb4397011a2840b44056a,RGB with three identical channels (grayscale replicated)
ldctiqa,0577,0577.png,data/raw/ldctiqa/LDCTiqa_png/0577.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,8a2b87cb9954e877e9da94964a3a8c790959f2a4c266b373aaf7bf8938e63cce,RGB with three identical channels (grayscale replicated)
ldctiqa,0578,0578.png,data/raw/ldctiqa/LDCTiqa_png/0578.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,d205a125c78cac584e1fe50c7b16795c2e823f92e56acf48fbf4f5cf9d6bec76,RGB with three identical channels (grayscale replicated)
ldctiqa,0579,0579.png,data/raw/ldctiqa/LDCTiqa_png/0579.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,5c4eeedac48a70dd9545c7261876dae8ed2f24eb2a689736fc6e4aa09d6bd8df,RGB with three identical channels (grayscale replicated)
ldctiqa,0580,0580.png,data/raw/ldctiqa/LDCTiqa_png/0580.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,bb1a06daab2b406f75f6710a94c601666c6e8530dab67f3cae2d0fa376aa3e04,RGB with three identical channels (grayscale replicated)
ldctiqa,0581,0581.png,data/raw/ldctiqa/LDCTiqa_png/0581.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,1593335f6f5594127ae3d7cd0e461875420de30b46533f0f4d92790e6960415f,RGB with three identical channels (grayscale replicated)
ldctiqa,0582,0582.png,data/raw/ldctiqa/LDCTiqa_png/0582.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,16adf6d82143587f85cf35c280ddf2b0d77c30aeb6205dbe32f890f125a3d823,RGB with three identical channels (grayscale replicated)
ldctiqa,0583,0583.png,data/raw/ldctiqa/LDCTiqa_png/0583.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,3cbe1bcd36b481ce2e42995e405ad2ef40f58bd2271304fab00d51e8ee2683a9,RGB with three identical channels (grayscale replicated)
ldctiqa,0584,0584.png,data/raw/ldctiqa/LDCTiqa_png/0584.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,894a7f3e7c069a327fda949cdbc0fe096cf89109b9652be3c5b8ff45838ed555,RGB with three identical channels (grayscale replicated)
ldctiqa,0585,0585.png,data/raw/ldctiqa/LDCTiqa_png/0585.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,de386aa6524ef83567fd8f805ac29653eb67f1af883d15cfb1e3aa0452e5cd2b,RGB with three identical channels (grayscale replicated)
ldctiqa,0586,0586.png,data/raw/ldctiqa/LDCTiqa_png/0586.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,9bf7c14045351332f3a75b87a0fc5c573cf607b81bd7ec519dc51daffeb60a12,RGB with three identical channels (grayscale replicated)
ldctiqa,0587,0587.png,data/raw/ldctiqa/LDCTiqa_png/0587.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,ff1cc179e386310fee00190b236c6a50c59b0d206c37979ada684433370cec27,RGB with three identical channels (grayscale replicated)
ldctiqa,0588,0588.png,data/raw/ldctiqa/LDCTiqa_png/0588.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,f2759de6fc5f1e25f27cc20d2347f3708b673b2022f8cacb2ce9923b338c7ae9,RGB with three identical channels (grayscale replicated)
ldctiqa,0589,0589.png,data/raw/ldctiqa/LDCTiqa_png/0589.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,d13d6b9be70aa043347a1502e103b370eb22659d75acb3d98c91ccb677ce4a38,RGB with three identical channels (grayscale replicated)
ldctiqa,0590,0590.png,data/raw/ldctiqa/LDCTiqa_png/0590.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,2deaa5df9330dba4e21193fe8afde05f072da551f45d1c74bf0a254f76373c00,RGB with three identical channels (grayscale replicated)
ldctiqa,0591,0591.png,data/raw/ldctiqa/LDCTiqa_png/0591.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,e2b05cd973100ff391f7af2ae6a04234adc4e86028034d24f2ae673c1e8078d6,RGB with three identical channels (grayscale replicated)
ldctiqa,0592,0592.png,data/raw/ldctiqa/LDCTiqa_png/0592.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.2,subjective_mos_0_4,,e16539d44f75ff6740881a85f13660ec9de6145437bf3d688c9d21ec6767de2f,RGB with three identical channels (grayscale replicated)
ldctiqa,0593,0593.png,data/raw/ldctiqa/LDCTiqa_png/0593.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,08de28674cd9df163f71cc9053ef0c6f670c3fe1493fa2ef2e3ca28c04a1f74d,RGB with three identical channels (grayscale replicated)
ldctiqa,0594,0594.png,data/raw/ldctiqa/LDCTiqa_png/0594.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,7e3eb029c6ca08ebdfe860f7c8bb7fc34958d885e6d7083fc015bd09c1d24cf3,RGB with three identical channels (grayscale replicated)
ldctiqa,0595,0595.png,data/raw/ldctiqa/LDCTiqa_png/0595.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,f400f8d0e1d20036f52ae1883176d66c1804d5187574355be4b5ac0316eb08b2,RGB with three identical channels (grayscale replicated)
ldctiqa,0596,0596.png,data/raw/ldctiqa/LDCTiqa_png/0596.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,31ee572e7496b362ac111f3b16f5fe9584c1a8d58276ca42d42937dddf503ef6,RGB with three identical channels (grayscale replicated)
ldctiqa,0597,0597.png,data/raw/ldctiqa/LDCTiqa_png/0597.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,68115f4a00895e598e745bb7ca7cdd54c37fa285e7ceab23a8fe2ca90dc6e6bf,RGB with three identical channels (grayscale replicated)
ldctiqa,0598,0598.png,data/raw/ldctiqa/LDCTiqa_png/0598.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,5b7547b4503af573248776940cea8ef8311a43c0ff91ee50f80f77c650455de7,RGB with three identical channels (grayscale replicated)
ldctiqa,0599,0599.png,data/raw/ldctiqa/LDCTiqa_png/0599.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,e4759b431174dcd580a662df3d6eae0264a104f807bd13a424b0b59aa664568b,RGB with three identical channels (grayscale replicated)
ldctiqa,0600,0600.png,data/raw/ldctiqa/LDCTiqa_png/0600.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,e0a4bfe8432bf3a763282c872cba4a908ab8f7bce148365afed3443550090f53,RGB with three identical channels (grayscale replicated)
ldctiqa,0601,0601.png,data/raw/ldctiqa/LDCTiqa_png/0601.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,3d1cb4eb612633724f14cee7769326e7a1f97d1c06726a83ac39e5d24387a19c,RGB with three identical channels (grayscale replicated)
ldctiqa,0602,0602.png,data/raw/ldctiqa/LDCTiqa_png/0602.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,70cbb9437917ab2d371fd233b2ac5a231bbed9b2dafd2a79e5ff562ce09c2e68,RGB with three identical channels (grayscale replicated)
ldctiqa,0603,0603.png,data/raw/ldctiqa/LDCTiqa_png/0603.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,37c61359f72fcf2ceb873a1751f16e3fee426837c4baa2857e8846eb61d143d7,RGB with three identical channels (grayscale replicated)
ldctiqa,0604,0604.png,data/raw/ldctiqa/LDCTiqa_png/0604.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,d2d6792f82a7097cf6658214ea9569f61d6f51556b6d7ad3a7617387d852d40f,RGB with three identical channels (grayscale replicated)
ldctiqa,0605,0605.png,data/raw/ldctiqa/LDCTiqa_png/0605.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.4,subjective_mos_0_4,,0abc0d7e3e4500c34c586608499daa8e8006dc3df28ec9459fbb84f26aa48bb1,RGB with three identical channels (grayscale replicated)
ldctiqa,0606,0606.png,data/raw/ldctiqa/LDCTiqa_png/0606.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,560bfba9dfa2d2582fd758134b37f2534bd905f4c6f81b4f6d38ef239f2fbe72,RGB with three identical channels (grayscale replicated)
ldctiqa,0607,0607.png,data/raw/ldctiqa/LDCTiqa_png/0607.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,1cbfa28433f9b38a00a0236ec8b6984dd1a395b948ab276f2a3448e2a239ebb2,RGB with three identical channels (grayscale replicated)
ldctiqa,0608,0608.png,data/raw/ldctiqa/LDCTiqa_png/0608.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,45f099898508fa9e7a2be761e460f90d9169a7e345a3affff985a83bfd9a5ff1,RGB with three identical channels (grayscale replicated)
ldctiqa,0609,0609.png,data/raw/ldctiqa/LDCTiqa_png/0609.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,edb9918854c08549bb722e3a4e350e639317cdaf4cdc71779a91774a8c668d4e,RGB with three identical channels (grayscale replicated)
ldctiqa,0610,0610.png,data/raw/ldctiqa/LDCTiqa_png/0610.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,bf4f924ae64722c7ccb578937d47690811193081e320fd293dc22f2de90be9a6,RGB with three identical channels (grayscale replicated)
ldctiqa,0611,0611.png,data/raw/ldctiqa/LDCTiqa_png/0611.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.6,subjective_mos_0_4,,003f2728174df9ea80f301eebbb862641aa3cf461856fe0692b3d60e88d32eeb,RGB with three identical channels (grayscale replicated)
ldctiqa,0612,0612.png,data/raw/ldctiqa/LDCTiqa_png/0612.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.2,subjective_mos_0_4,,1f79745e1b07492db3b7a781883bf8bbdc1c1201c1800816fb2dc49e9fb920b6,RGB with three identical channels (grayscale replicated)
ldctiqa,0613,0613.png,data/raw/ldctiqa/LDCTiqa_png/0613.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,6e0138de8118123783913584775ab5828931400f189c5f040610c51850712738,RGB with three identical channels (grayscale replicated)
ldctiqa,0614,0614.png,data/raw/ldctiqa/LDCTiqa_png/0614.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,212bf8201732c52e2a4399635346e3da35b47396c532cb941b614d1c5cb5d299,RGB with three identical channels (grayscale replicated)
ldctiqa,0615,0615.png,data/raw/ldctiqa/LDCTiqa_png/0615.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,8c4cb59ec3d0fe48c1e0938a8694003b19425227237ddb563d94fa5f5090de5a,RGB with three identical channels (grayscale replicated)
